timestamp,label_id,gsv_panorama_id,sv_image_x,sv_image_y,validation_result,label_type
2019-05-01 21:56:48.528-07,15753,SFwVTMBXoG08k-1R6K5YGg,12988,-379,agree,CurbRamp
2019-05-01 22:00:43.265-07,25390,VxRN91R0trGvwHT1HazTeg,3610,-268,agree,Obstacle
2019-05-01 21:50:30.377-07,4686,FRRV-LsLYw2qY0qkminlIQ,8464,-851,disagree,NoCurbRamp
2019-05-01 21:54:19.922-07,3866,WfRVD8uI96xdFOuwaum6ng,6154,-636,agree,SurfaceProblem
2019-05-01 22:14:32.49-07,9708,r4OgZXISfCRLVyTvefdXnQ,3235,-543,disagree,SurfaceProblem
2019-05-01 21:51:47.233-07,38006,Ri26cKmZEL9eHNxnDbE0Fw,1819,-79,agree,Obstacle
2019-05-01 21:59:28.881-07,4173,XOzEzP2Jv6SafAFSrUrcRw,11790,-370,disagree,Obstacle
2019-05-01 21:51:41.626-07,38960,ODWPB58NO-kNPkZzUaqfyw,11841,-312,disagree,Obstacle
2019-05-01 21:52:20.601-07,5478,EPwZk39S7JcClQJmmhnbJw,11986,-489,disagree,SurfaceProblem
2019-05-01 21:54:18.322-07,23687,Ob1kohGL3JeTRO9ChdS6xA,4288,-424,disagree,SurfaceProblem
2019-05-01 21:57:58.649-07,7004,9dPPuxipMfHQb-w3ttqdwA,5017,-708,agree,NoCurbRamp
2019-05-01 21:59:07.88-07,37846,z-X5g2lwq1dCIDuQi9jqvA,863,-309,agree,Obstacle
2019-05-01 21:59:53.01-07,39297,t66lvjOCKqxVe6O4DRW-0A,11732,-1161,agree,Obstacle
2019-05-01 22:02:43.497-07,5388,Kn2tgFqO2r62skrX_MFzCg,7165,-505,disagree,SurfaceProblem
2019-05-01 22:10:28.223-07,28314,iD30DDSgAzTfy_576HOocA,8734,-577,unclear,CurbRamp
2019-05-01 22:11:03.291-07,17889,j_t2W4bfkc8IFoWA0j_A2g,2110,-381,agree,CurbRamp
2019-05-01 22:13:14.248-07,11607,buSezUlbbd3pM0c_I-Q4Wg,4275,-467,disagree,CurbRamp
2019-05-01 22:13:44.061-07,26223,rgcgcxv6ZH8SrcyMq0lJ4A,11685,-598,disagree,Obstacle
2019-05-01 22:14:02.797-07,21013,ONYBuBIH3GDIum8hesBjtQ,12398,-519,agree,Obstacle
2019-05-01 22:14:42.42-07,15712,xouEtevDJkPpeyjCdywiLg,4211,-683,disagree,SurfaceProblem
2019-05-01 11:11:52.821-07,5203,LFHxOPQNXZeSt_qmD9rDFg,1313,-211,agree,Obstacle
2019-05-01 11:11:57.331-07,4890,RT_mUsAu0XbQzZ5Pbf7BkA,7602,-280,disagree,Obstacle
2019-05-02 00:12:11.001-07,15927,QIoWNrjHvjy229AT513b7g,12719,-308,agree,SurfaceProblem
2019-05-02 00:13:04.678-07,3724,svrv8mV0z0fip6ts7mAshA,12840,-886,agree,NoCurbRamp
2019-05-02 00:13:09.594-07,20568,4mltFPrcjyo5gwyhSgkY8w,4757,-282,agree,NoCurbRamp
2019-05-02 00:18:40.83-07,15261,4umoqIr6tSQoQgba9Hnk3Q,4609,-648,agree,NoCurbRamp
2019-05-02 00:19:29.36-07,5203,LFHxOPQNXZeSt_qmD9rDFg,1313,-211,unclear,Obstacle
2019-05-02 00:25:15.599-07,6366,54k-p7LQL-fdJbdT3ZYf3w,2960,-751,agree,CurbRamp
2019-05-02 00:31:15.499-07,15438,OXgrDTpcvYb8pBtnwAa_6Q,10730,-507,agree,SurfaceProblem
2019-05-02 00:34:20.741-07,5539,dawrUBqWZVQOkVRF3B39gg,1230,-381,agree,Obstacle
2019-05-02 00:35:07.907-07,9247,AjWlhaUk-D2DQmwLZaVibA,4786,-541,disagree,Obstacle
2019-05-02 00:22:26.48-07,5372,lnIlmZwy83ZW1J8RfaFvtQ,7651,-656,agree,SurfaceProblem
2019-05-02 00:27:40.57-07,29380,mOeAYA2sfwPGApXJGzcw9w,11332,-570,unclear,SurfaceProblem
2019-05-02 00:30:14.435-07,8903,yEH4wtObH_CyE_ipLywIyQ,5129,-415,disagree,CurbRamp
2019-05-02 00:26:58.138-07,40527,s5Tc4Kh-qYFw6zS_YZyp2g,2468,-1267,agree,SurfaceProblem
2019-05-02 00:31:37-07,692,6_ls3eHi82wE2Qaru535tQ,2883,-650,agree,SurfaceProblem
2019-05-02 00:40:47.185-07,19922,whB0lP_HBwMYp3a1bhweIA,5322,-283,agree,NoCurbRamp
2019-05-02 00:27:06.184-07,34952,6Eta4UaqjuwGlxDVL3oSIA,11221,-238,agree,SurfaceProblem
2019-05-02 00:31:51.512-07,5349,MMZmJ0pTu9kjgl2WekHBZg,9227,-502,agree,SurfaceProblem
2019-05-02 00:20:41.44-07,5937,UllByZTAKraVZUR5AsaTQw,8402,-508,disagree,CurbRamp
2019-05-02 00:39:29.16-07,23064,Z_hu9v7AWPG7mh008Jm8AQ,6042,-514,agree,CurbRamp
2019-05-02 00:32:14.191-07,3543,VvGOwQ-TavnmkGL7P2EOaw,8706,-762,disagree,CurbRamp
2019-05-02 00:33:38.634-07,22875,pGHo8rapDCiO2G1g_e76tQ,11633,-360,agree,CurbRamp
2019-05-02 00:40:36.719-07,14703,Tnn4mtJFYPHrGUyPGoPIRw,12648,-649,agree,NoCurbRamp
2019-05-02 00:27:25.906-07,7267,o6MnhPiutRntUrmHz31USw,7490,-403,agree,SurfaceProblem
2019-05-02 00:31:11.165-07,28128,sfm4U_SOqDLftmstlKd5VQ,5010,-748,disagree,SurfaceProblem
2019-05-02 00:26:44.568-07,31380,i7rkgJjaP82M7sBQt0OB2Q,416,-431,disagree,SurfaceProblem
2019-05-02 10:02:28.28-07,2468,5JvZZpxEOf884PjtrLRzNA,8564,-300,disagree,CurbRamp
2019-05-02 10:47:25.368-07,9260,7VZu5v-WC3qFcr2ut_4-cQ,4173,-1361,agree,CurbRamp
2019-05-02 10:47:28.6-07,3451,k0e3Xs69lyNSGXYQZ_Rg_A,6137,-921,agree,CurbRamp
2019-05-02 11:46:42.038-07,25257,oNQUsZ_GBCHmBxauDidhOg,1060,-223,unclear,Obstacle
2019-05-02 11:50:00.268-07,710,mGT34sB3X3hnUKeO9aHUkg,6495,-742,unclear,SurfaceProblem
2019-05-02 11:50:35.604-07,36151,M4D0fLq5zlJPSNXpiXYoQg,13104,-665,agree,SurfaceProblem
2019-05-02 11:49:11.477-07,33983,qxz_9IcTH808Jis5o7l_dg,9224,-765,agree,NoCurbRamp
2019-05-02 11:49:40.325-07,5388,Kn2tgFqO2r62skrX_MFzCg,7165,-505,unclear,SurfaceProblem
2019-05-02 11:49:05.836-07,31164,lJIzg-UiLMA4kJQc7Vn5XA,7097,-521,agree,NoCurbRamp
2019-05-02 11:49:48.237-07,4037,lZz0UyZs2ee-9OA5ZQrFYg,1303,-448,agree,SurfaceProblem
2019-05-02 11:51:40.116-07,11939,OtVN4jWhqakZCIQ7tnLJyQ,11340,-494,disagree,Obstacle
2019-05-02 12:22:35.865-07,7347,cHqzJ8jiMe7pML4LbexHgA,1244,-485,agree,NoCurbRamp
2019-05-02 12:23:15.711-07,20361,c6wbJCjrrNShCp3andXykg,8710,-1471,agree,NoCurbRamp
2019-05-02 12:23:32.582-07,41671,TjB3j5qhxsX8xmpP_NuJrQ,6216,-767,agree,NoCurbRamp
2019-05-02 12:24:26.78-07,4782,CkpmqIuU4KvVli6ZUugdlg,9435,-533,disagree,SurfaceProblem
2019-05-02 12:27:33.608-07,14652,TQzpCpLHHFpAQB18a5rn7Q,9035,-629,agree,Obstacle
2019-05-02 12:27:41.168-07,31803,Vza4yhpp0r1SCq6clV1a9w,4759,-372,agree,Obstacle
2019-05-02 12:28:09.45-07,1321,E4k4z3NyNliDRFMn_94fig,10984,-196,agree,Obstacle
2019-05-02 12:32:29.797-07,29094,yUArvzTAhdyDPeAZ317JRA,4785,-632,disagree,SurfaceProblem
2019-05-02 13:11:47.455-07,4284,jyxE5ZiggQDYh_cfM6Rgbw,11949,-686,agree,SurfaceProblem
2019-05-02 13:18:51.332-07,31803,Vza4yhpp0r1SCq6clV1a9w,4759,-372,disagree,Obstacle
2019-05-02 13:12:25.542-07,20385,4T3xrkWs7NvuTPspodn39w,9179,-796,disagree,SurfaceProblem
2019-05-02 13:13:46.077-07,1535,7c0Z_fACjr9IYQWZt-kIKw,11679,-509,disagree,Obstacle
2019-05-02 13:14:07.253-07,38561,t_TQj7nX3744jAEgNYCGfQ,5935,-294,unclear,Obstacle
2019-05-02 13:14:09.653-07,9204,s2nMSHn1P52ZikApKY5pjQ,12260,-382,agree,Obstacle
2019-05-02 13:14:36.733-07,3519,JwjFKZjFxAbeifrEgWFb1w,12787,-663,agree,Obstacle
2019-05-02 13:14:59.989-07,20560,1vTIila9j8RezHHaM6-TKg,872,-607,disagree,SurfaceProblem
2019-05-02 13:17:10.132-07,25450,ZvNYx9J_SrxLSHLYdSQVCQ,8552,-239,agree,CurbRamp
2019-05-02 13:17:15.252-07,3275,r8tN6M7XEfmZgEQef3Cu1A,784,-726,disagree,CurbRamp
2019-05-02 13:20:10.091-07,20084,C9UvMpIhLkrLqYICwi35tg,1569,-488,agree,NoCurbRamp
2019-05-02 13:24:07.379-07,29114,kYU-FeGx3iAUtac7IhC_HQ,9346,-814,agree,NoCurbRamp
2019-05-02 13:24:27.898-07,28387,wgZ25_QKLDhmVEFkPAmBJw,7134,-276,agree,NoCurbRamp
2019-05-02 13:17:19.172-07,18785,sPURZB7B5per7Rd4YQGqmw,7389,-655,agree,CurbRamp
2019-05-02 13:19:16.756-07,30475,J2gVFvp9JjBzC3TBNKSBpA,4813,-529,unclear,SurfaceProblem
2019-05-02 13:29:49.954-07,23086,AO4EaGBLKWkeDPqvVJBRxQ,12957,-779,disagree,NoCurbRamp
2019-05-02 13:17:20.82-07,27051,VGgaVEDilW98zdekpeXm8Q,6332,-523,agree,CurbRamp
2019-05-02 13:19:20.491-07,28920,bYNMFaZD_8xr0Z28l9uVow,5642,-797,disagree,SurfaceProblem
2019-05-02 13:28:20.434-07,9315,rxbQZYtMWLyb2JbQsWe0lQ,372,-392,disagree,Obstacle
2019-05-02 13:28:59.386-07,5946,UllByZTAKraVZUR5AsaTQw,2447,-494,disagree,SurfaceProblem
2019-05-02 13:29:32.707-07,8710,9vlxU_CEFyzIENlBfioHXg,195,-299,agree,NoCurbRamp
2019-05-02 13:20:17.523-07,43933,9btFTzZb6fnYd9-KVD7xyQ,2950,-316,agree,NoCurbRamp
2019-05-02 13:25:08.155-07,39672,ZBTrZm07-XPMfPq_SLJ9kg,11334,-536,agree,CurbRamp
2019-05-02 13:26:19.723-07,21642,kjeQ39XdRnulld8AC3UYPA,6690,-327,agree,SurfaceProblem
2019-05-02 13:27:55.427-07,38144,CZHxVmStazlGpJQU-MQQqg,1325,-62,unclear,Obstacle
2019-05-02 13:24:00.587-07,19099,FLfoJa5qHNwv1tolt5Fcfg,1599,-659,agree,NoCurbRamp
2019-05-02 13:58:42.132-07,10292,I0ZMmz-BLKmo9cXlGclB8Q,2107,-393,agree,CurbRamp
2019-05-02 13:58:46.292-07,13148,zBGWEEdo0V_Q_lcNiPUVEQ,7543,-657,agree,CurbRamp
2019-05-02 13:59:07.148-07,12064,FEgG76AOZQ7JsKfzDjG8OA,10569,-1427,agree,NoCurbRamp
2019-05-02 13:59:09.708-07,17773,F-M4sAsOMv8fee73wXapUg,13170,-802,agree,NoCurbRamp
2019-05-02 13:59:20.436-07,4396,PhQW6RwpHY7DbCjE1u8FZA,880,-480,agree,NoCurbRamp
2019-05-02 14:00:09.125-07,30101,WihzD1D4NbDCC45T3EQAdQ,11521,-638,agree,CurbRamp
2019-05-02 15:03:48.036-07,7976,-Jd7Zn6j8iLv5xjh7HaBfg,9409,-456,agree,NoCurbRamp
2019-05-02 15:03:52.102-07,8791,iiUi6HJ-KNF1iBgQFVr9RQ,5109,-705,agree,NoCurbRamp
2019-05-02 15:04:48.042-07,45213,zbH9r2PX7BfJMF9bR5_Wtg,1383,-409,agree,CurbRamp
2019-05-02 15:05:05.645-07,30065,ql2re5oINDSnYVhoRBXCCw,5628,-130,agree,CurbRamp
2019-05-02 15:06:16.333-07,5888,s-jfKPC1fy2VbOASjopEgQ,8837,-381,disagree,SurfaceProblem
2019-05-02 15:12:08.903-07,12899,UCa1nK7Bnj_tZPa9ZVpCpg,2,-686,agree,NoCurbRamp
2019-05-02 15:13:16.432-07,14249,TSiZobBpUQwchyCQ5yFrzA,8517,-474,agree,SurfaceProblem
2019-05-02 15:13:33.656-07,36187,RiK5c0lP-BukEXCK5n8__w,2220,-754,agree,SurfaceProblem
2019-05-02 15:14:46.863-07,42014,g1nOKCbJpMF6LPzwOcFhwQ,580,-554,agree,Obstacle
2019-05-02 15:14:51.383-07,37868,YRrSu4ETVCNK9F8Gn6oUgg,9066,-535,disagree,Obstacle
2019-05-02 15:16:02.374-07,44144,j8oiSX3vXFLXV4ux9QMxcA,3416,-1113,agree,Obstacle
2019-05-02 15:14:58.047-07,1550,b9g1iFZY5J7O8VrprviFsw,13043,-325,unclear,Obstacle
2019-05-02 15:19:29.03-07,4330,BWheBUn8DhrBvIpMShBfWw,7664,-542,disagree,CurbRamp
2019-05-02 15:20:06.653-07,38143,SmPcDlrUI0-JXbNNhJBFRQ,11577,-329,agree,Obstacle
2019-05-02 15:21:54.661-07,30188,9I95HKL5ZC81pfSzYjriaQ,10884,-378,unclear,SurfaceProblem
2019-05-02 15:42:06.127-07,7848,7Dqfgfll85bCGUzExs7I7A,10890,-755,agree,SurfaceProblem
2019-05-02 15:16:55.638-07,32046,qkh5OJzjMxUbG-iF6sJfNQ,10578,-583,agree,NoCurbRamp
2019-05-02 15:17:49.238-07,8494,zYaQuX2ft88Cv5jo1oyytw,4060,-731,agree,NoCurbRamp
2019-05-02 15:19:52.013-07,39041,b48Idb90I_BNdZ3G4d-7jw,2677,-462,agree,CurbRamp
2019-05-02 15:30:39.958-07,29398,Dsuj-ao1jOuHK6XBaB45Pg,10622,-433,agree,CurbRamp
2019-05-02 15:41:58.52-07,38561,t_TQj7nX3744jAEgNYCGfQ,5935,-294,disagree,Obstacle
2019-05-02 15:42:10.199-07,561,EhTLRzg6TtmIoY7RehxgpQ,701,-429,agree,SurfaceProblem
2019-05-02 15:16:11.566-07,13849,wl9XExH_sknQhV4ru_mwyw,4356,-523,agree,Obstacle
2019-05-02 15:17:36.821-07,27415,LpxB5njKcDvNcabEMK2aLA,10394,-454,agree,NoCurbRamp
2019-05-02 15:22:28.988-07,5372,lnIlmZwy83ZW1J8RfaFvtQ,7651,-656,disagree,SurfaceProblem
2019-05-02 15:17:33.83-07,40816,sWkg3RTY1gWQy78wpYOLag,4454,-812,agree,NoCurbRamp
2019-05-02 15:18:55.646-07,34974,17v04KTKAOybVrWrlK4Ktg,11025,-276,agree,SurfaceProblem
2019-05-02 15:19:44.838-07,13345,5qtP2srFhL4gZgQixgHtfg,1407,-573,disagree,CurbRamp
2019-05-02 15:21:48.124-07,3825,0yTnHh060hkZxF2lx3B0Qg,9664,-443,unclear,SurfaceProblem
2019-05-02 15:22:07.164-07,25273,1OT6cRMiGFHYcnbHaCauiA,13072,-416,unclear,SurfaceProblem
2019-05-02 15:22:51.813-07,34934,gG6kdD4fMY6wrFWTt9WKSg,11757,-220,unclear,SurfaceProblem
2019-05-02 15:22:49.317-07,713,sOAgbWeCMP-MX3AIZgLnuQ,12025,-521,agree,SurfaceProblem
2019-05-02 15:23:34.269-07,25989,4pej2JDj7xiXo7cZeXEfzw,5799,-339,agree,SurfaceProblem
2019-05-02 15:27:08.652-07,1940,bhFSA8J03ij6l_VidXd8cg,4341,-1034,disagree,Obstacle
2019-05-02 15:41:26.684-07,12527,ZgfOsToL5ZK42NtT39jrpg,4628,-674,agree,NoCurbRamp
2019-05-02 16:15:02.311-07,8750,VuWLxS1jly2ZaYZO7vxoVg,12591,-503,agree,CurbRamp
2019-05-02 15:29:01.347-07,13036,mqet3_K3ySM8ZBpUdCEUgw,5980,-516,agree,CurbRamp
2019-05-02 15:42:00.326-07,4935,5CtpFRQk4kGip8YOMYTjMw,9339,-281,disagree,Obstacle
2019-05-02 15:27:22.396-07,35033,Vjbc6hn89OAG72WCssRodA,3849,-717,agree,SurfaceProblem
2019-05-02 15:27:46.372-07,14082,jNF1eisXE6xV5iaRgINakA,2070,-649,unclear,SurfaceProblem
2019-05-02 15:30:52.586-07,2466,vQ353TRlH-x2oZSc1wRx6w,8346,-497,agree,CurbRamp
2019-05-02 15:41:51.936-07,4890,RT_mUsAu0XbQzZ5Pbf7BkA,7602,-280,agree,Obstacle
2019-05-02 15:32:26.044-07,2379,__SLw3Foz9cgJSNQKDloTg,1361,-481,agree,CurbRamp
2019-05-02 15:45:25.17-07,41582,0Wwciwoxn9wV_q2ByCA6ww,7976,-348,agree,SurfaceProblem
2019-05-02 15:28:30.004-07,25238,9TmbIs3sGR0JoUWpxw12Qg,3791,-731,disagree,SurfaceProblem
2019-05-02 15:28:36.195-07,2260,gX8VlChRaWS1ONJjULiwbg,6905,-616,unclear,SurfaceProblem
2019-05-02 15:30:55.107-07,38018,dZqpiYf34AE5C74KYevhuw,9156,15,agree,CurbRamp
2019-05-02 15:33:59.377-07,1021,8xV5VvwVKcEJZGpyWJNBYw,3078,-335,disagree,SurfaceProblem
2019-05-02 15:40:59.615-07,12979,rjkpCSlaT8dyKUfxtsVSdQ,176,-276,agree,CurbRamp
2019-05-02 15:41:02.099-07,25887,MaRf8SF7kRL0uI6_l_u9zA,10943,-404,disagree,CurbRamp
2019-05-02 15:41:36.204-07,43098,Sw_A8bZfkNE1X0NThTGGcg,4570,-420,disagree,NoCurbRamp
2019-05-02 16:15:15.86-07,4733,M17JtxOkeX2qlSLqsoEpFA,5928,-276,agree,CurbRamp
2019-05-02 15:29:05.017-07,4121,b1W94QSOCexfuUX86J0VFw,7453,-326,agree,CurbRamp
2019-05-02 15:29:39.437-07,18711,MfuCdxqYF3ARZj3E7Ix2MQ,5549,-989,agree,CurbRamp
2019-05-02 15:31:41.381-07,16088,iI8-H7i34P-A6kMHYmVbLQ,865,-265,agree,CurbRamp
2019-05-02 15:35:22.791-07,5769,lnrmmBsoS8oR4MbJgD0qqA,1870,-522,disagree,CurbRamp
2019-05-02 15:40:09.698-07,11961,0sFw_LItWVFC9TfqQHY-gA,10392,-298,agree,Obstacle
2019-05-02 15:42:07.673-07,39971,XsLHCvFFAm1-Zq65z5Ov1Q,4539,-358,agree,SurfaceProblem
2019-05-02 17:13:59.38-07,29998,zjbVgxW3gmPO2G-XBD4AmA,1379,-221,agree,SurfaceProblem
2019-05-02 17:17:07.378-07,16335,FRRV-LsLYw2qY0qkminlIQ,12420,-109,disagree,Obstacle
2019-05-02 17:21:37.91-07,22543,2O7hcRsKmMk3tNS7cCoKvQ,5238,-467,disagree,SurfaceProblem
2019-05-02 17:22:36.73-07,25695,48Ncpv5vMoTyIRX9b3tN9A,8835,-327,disagree,CurbRamp
2019-05-02 17:27:31.882-07,28917,bYNMFaZD_8xr0Z28l9uVow,9612,-225,disagree,SurfaceProblem
2019-05-02 17:27:10.48-07,29382,Vv5wMq_gw9LFmBR764bj9w,7260,-400,disagree,CurbRamp
2019-05-02 17:27:48.744-07,9600,q0K4V82H0yKTUqb9KYuqxw,5057,-506,disagree,Obstacle
2019-05-02 17:36:36.883-07,19331,jAYvAiAN2ptNBurSVolBiw,8122,-204,disagree,CurbRamp
2019-05-02 17:12:13.47-07,4424,pPT96gN8cL0u5PPHJrP1aA,5527,-891,disagree,Obstacle
2019-05-02 17:16:46.492-07,19942,1pz6GS9AjuxcaWFDudaebA,6202,-1017,agree,Obstacle
2019-05-02 17:18:40.854-07,30621,KAUV3GQ34k7Sf7T1ugxFww,8819,-790,agree,SurfaceProblem
2019-05-02 17:19:26.037-07,17830,uztn1jKIVsa1fb89UykZLw,5199,-823,disagree,NoCurbRamp
2019-05-02 17:21:00.837-07,437,N-oeZLAXrRig35-DRg1FPQ,1889,-415,disagree,SurfaceProblem
2019-05-02 17:22:31.149-07,5804,m2FCQNOTJcEcmNLddVD3Nw,10343,-238,agree,Obstacle
2019-05-02 17:30:36.885-07,24749,BLVIf059Y46ds8l2ZOP7mA,7966,-790,agree,NoCurbRamp
2019-05-02 17:33:02.742-07,9308,XOB9gnuDbAFAmsbn0B3-XQ,12795,-474,agree,Obstacle
2019-05-02 17:12:14.926-07,36191,z4hKvg96BsNVPbC85GiuDw,4837,-382,disagree,Obstacle
2019-05-02 17:18:05.389-07,3775,eNqiGn83ODwdnOTIdfqiUw,9763,-410,unclear,NoCurbRamp
2019-05-02 17:16:39.475-07,6446,9VYKI2nStmOxVqPgzlpX9w,13090,-184,agree,Obstacle
2019-05-02 17:20:17.077-07,13123,Q8sqdG3FPmerJ-76VmK0SA,11323,-531,agree,NoCurbRamp
2019-05-02 17:21:47.869-07,1990,pVD52_sKaanuXoZpx8BhbQ,3067,-261,agree,SurfaceProblem
2019-05-02 17:20:51.464-07,4113,qkjsjFGluiRdcK3PmqGPZA,7535,-306,agree,Obstacle
2019-05-02 17:22:52.765-07,13088,IDEqIvTm_GjNYckgrjoVnQ,11177,-1351,agree,Obstacle
2019-05-02 17:22:58.023-07,7177,3ZXW5olMiraE_M4kVLCxaQ,11625,-423,agree,NoCurbRamp
2019-05-02 17:23:37.702-07,16222,e6ZQ0GFCy332R1kqIqBxpA,8064,-364,agree,CurbRamp
2019-05-02 17:24:05.542-07,38144,CZHxVmStazlGpJQU-MQQqg,1325,-62,agree,Obstacle
2019-05-02 17:29:49.928-07,157,_ThcAfjL-9PVTI2IGWcIkg,1875,-774,agree,NoCurbRamp
2019-05-02 17:30:57.861-07,5568,JSStgvoYRDuhhkNjX6KBYw,4006,-545,agree,NoCurbRamp
2019-05-02 17:32:50.445-07,4313,QVw_RoArl1F2ckEbmZXyBA,1639,-734,disagree,Obstacle
2019-05-02 17:33:53.619-07,13260,jvVa_71IgaGt30e2qgoY4Q,2724,-520,agree,CurbRamp
2019-05-02 17:14:05.219-07,25125,NbWV_uyssvzaSK3wVuBIEw,6840,-804,agree,SurfaceProblem
2019-05-02 17:23:06.64-07,3840,Qw0_gdTOm-iHhw94DpuN8Q,10903,-325,agree,SurfaceProblem
2019-05-02 17:26:17.767-07,917,4Czt4q0BsHpIvLTRccKRuQ,9342,-645,agree,CurbRamp
2019-05-02 17:26:21.486-07,22549,XPr5-Ur1jTUP3UppFWpq9Q,11897,-1303,disagree,CurbRamp
2019-05-02 17:32:10.13-07,30179,jtuhDU-VjXX9KPWS_njDjQ,11236,-488,agree,SurfaceProblem
2019-05-02 17:33:40.636-07,41008,AmvJLiRruk78nTqQd0PwnA,5973,-873,agree,CurbRamp
2019-05-02 17:35:37.324-07,25591,b5nozuvAD7lzFNA1cz96ng,7513,-649,disagree,CurbRamp
2019-05-02 17:12:37.15-07,5163,jy_q1KqaMXJFBoatblE_Cg,1437,-169,disagree,Obstacle
2019-05-02 17:18:22.17-07,2191,pFHXVMIkzEg6HZvnekXwkA,307,-506,agree,CurbRamp
2019-05-02 17:20:29.918-07,45394,lkOj4nN3ckqhxa8htCGTFg,11904,-353,agree,Obstacle
2019-05-02 17:20:41.398-07,8218,fAbledaPCi0r-pChZM92rg,1863,-400,disagree,NoCurbRamp
2019-05-02 17:20:49.806-07,5203,LFHxOPQNXZeSt_qmD9rDFg,1313,-211,disagree,Obstacle
2019-05-02 17:21:10.254-07,11050,Zwb21_CLcPrA7Z_wnDwTjw,4186,-242,agree,Obstacle
2019-05-02 17:21:16.52-07,43859,6AYkj5RXvOwkTRRr39pBeQ,8155,-1048,agree,SurfaceProblem
2019-05-02 17:21:21.357-07,1544,tgUFRMMrycrjrA4YfQ8CZw,677,-371,disagree,SurfaceProblem
2019-05-02 17:21:25.077-07,37821,hW_cgSyQE1KuS8i9mYRhTQ,3038,-817,agree,SurfaceProblem
2019-05-02 17:20:23.849-07,3016,T-j1PX0P3qLfTlCyvP6c8w,9503,-198,disagree,CurbRamp
2019-05-02 17:22:21.36-07,23856,g-FibxJ3ZHOAe3zaDnJxQA,11717,-692,agree,CurbRamp
2019-05-02 17:28:55.726-07,514,0B9wIwkxqRH0Ji_LGefdug,10277,-501,agree,SurfaceProblem
2019-05-02 17:31:04.136-07,5568,JSStgvoYRDuhhkNjX6KBYw,4006,-545,agree,NoCurbRamp
2019-05-02 17:32:17.245-07,34516,OnzjOuvi7wq7i9quzIBPdA,5505,-606,agree,SurfaceProblem
2019-05-02 17:36:47.086-07,13069,kLrNqiTJkHbFf6oohJ_MRw,6989,-1703,agree,CurbRamp
2019-05-02 17:37:58.627-07,37846,z-X5g2lwq1dCIDuQi9jqvA,863,-309,agree,Obstacle
2019-05-02 17:43:21.621-07,7510,9XiA4yAotT5lVwgcL7Ktmg,7404,-441,agree,NoCurbRamp
2019-05-02 17:43:37.014-07,30917,XKN4AkkFAvbgsvOAurlQYQ,11484,-464,agree,NoCurbRamp
2019-05-02 17:23:18.022-07,363,DTN__8w8ljcdVDYlDJ9Vog,7696,-337,agree,CurbRamp
2019-05-02 17:22:14.785-07,2866,1YTV8OxrVf63YOBDQiGW6w,10801,-177,disagree,Obstacle
2019-05-02 17:23:02.728-07,710,mGT34sB3X3hnUKeO9aHUkg,6495,-742,agree,SurfaceProblem
2019-05-02 17:31:44.805-07,16864,4F2nsTaCeTtL2BTCtPnKfw,7589,-852,agree,CurbRamp
2019-05-02 17:32:08.389-07,2204,x-ihaRIR-tPDKA0oJOEN9g,4402,-497,agree,SurfaceProblem
2019-05-02 17:36:43.051-07,4590,-nyS-Gnn0QTTQmYvn9vtzQ,7877,-428,agree,CurbRamp
2019-05-02 17:39:07.366-07,4302,y-e8R-YMBjferad6J_Ch8w,2120,-1013,agree,Obstacle
2019-05-02 17:40:22.938-07,5168,eyQZommPLpS9S9Y40y4y7Q,3786,-269,agree,Obstacle
2019-05-02 17:40:14.709-07,11631,gSWyDabNL_7aFBKhWQljUw,11673,-780,agree,CurbRamp
2019-05-02 17:42:36.375-07,14362,JCKhsKpDdvJFQBtaur843A,1880,-669,agree,SurfaceProblem
2019-05-02 17:23:24.431-07,528,fuYW1uGYLzBBwmPI90m_aA,8731,-247,agree,CurbRamp
2019-05-02 17:26:10.414-07,14652,TQzpCpLHHFpAQB18a5rn7Q,9035,-629,disagree,Obstacle
2019-05-02 17:40:51.602-07,15248,uCu7HP7IO6yaLmqxXMVvig,5806,-880,disagree,Obstacle
2019-05-02 17:41:03.635-07,10480,iBPFmyfNRKOiGYJQiN63CA,5742,-193,agree,Obstacle
2019-05-02 17:44:44.903-07,10249,C7mqHox5waYV7Jwr5-68eA,2239,-507,agree,NoCurbRamp
2019-05-02 17:23:42.711-07,20678,sAWmbDYdqG4JCjDAMxxwdg,12393,-475,agree,NoCurbRamp
2019-05-02 17:26:07.991-07,19942,1pz6GS9AjuxcaWFDudaebA,6202,-1017,agree,Obstacle
2019-05-02 17:24:47.871-07,6463,VQKrjKKAOwVyQvUoa4XSkg,7847,-531,agree,Obstacle
2019-05-02 17:26:31.783-07,22464,upd2QC71eajdbM5wLXJKfw,5191,-460,agree,CurbRamp
2019-05-02 17:27:45.596-07,6020,nWyj6H9ja80sWo6uJeVRYQ,3192,-871,unclear,SurfaceProblem
2019-05-02 17:28:45.528-07,37821,hW_cgSyQE1KuS8i9mYRhTQ,3038,-817,agree,SurfaceProblem
2019-05-02 17:22:10.201-07,2866,1YTV8OxrVf63YOBDQiGW6w,10801,-177,disagree,Obstacle
2019-05-02 17:24:11.326-07,4163,BwQ4f-_MTb4Z93t1RPnv_g,5349,-382,disagree,Obstacle
2019-05-02 17:23:10.072-07,29289,hiKKw35TOYdRaFbP7PEhRw,11400,-418,agree,SurfaceProblem
