Timestamp,pano_id,sv_x,sv_y,Label
2019-05-03 23:36:38.516-07,x9it5JA38btBVoGR5Udmjw,12143,-318,NoCurbRamp
2019-05-03 23:36:40.482-07,ezRCgrGJNSLeBYiIHY-n1Q,6464,-1128,NoCurbRamp
2019-05-03 23:37:31.348-07,CBQXeEKUplDz3FOn9NKLWw,7216,-793,CurbRamp
2019-05-03 23:38:01.514-07,ryY-polW7yrDBEc4GW0VfQ,10264,-670,SurfaceProblem
2019-05-03 23:38:30.038-07,vxJ3fxj29DRqC8fco5bzmA,8375,-355,NoCurbRamp
2019-05-03 23:38:40.849-07,vxJ3fxj29DRqC8fco5bzmA,13188,-527,NoCurbRamp
2019-05-03 23:38:28.409-07,7MGmkutcx7T-G0mvfx2VoQ,2184,-664,NoCurbRamp
2019-05-03 23:38:46.897-07,F-465B6qTxhddkwCcfEAag,3206,-425,NoCurbRamp
2019-05-03 23:41:12.28-07,f19q2hV4jJjftwOfVSGtTA,11451,-463,SurfaceProblem
2019-05-03 23:41:29.687-07,qGooqeaLR7q0LW7GoCUbkQ,11926,-408,CurbRamp
2019-05-03 23:44:25.445-07,8kWVsLnYUi3QP6vf-cIULw,5535,-843,NoCurbRamp
2019-05-03 23:44:44.125-07,F-b4qLFcdSOfTZ6fQIfk1Q,1112,-380,NoCurbRamp
2019-05-03 23:44:47.381-07,F-b4qLFcdSOfTZ6fQIfk1Q,1785,-416,CurbRamp
2019-05-03 23:44:53.7-07,F-b4qLFcdSOfTZ6fQIfk1Q,11647,-464,NoCurbRamp
2019-05-03 23:45:10.526-07,FYGtG2M3MMnkZrUsu4RCbw,11521,-367,SurfaceProblem
2019-05-03 23:45:22.228-07,2LHp8Wev-3Wgh7yh0UjNLg,12037,-555,NoCurbRamp
2019-05-03 23:46:00.402-07,XQmeQekXkCgA-U7teQN2Rw,319,-771,SurfaceProblem
2019-05-03 23:46:02.693-07,XQmeQekXkCgA-U7teQN2Rw,12364,-614,SurfaceProblem
2019-05-03 23:46:33.06-07,51X9DN9Ld-uxCcV9dkepwA,12066,-751,SurfaceProblem
2019-05-03 23:47:06.845-07,gu1GZ5-huBOUDxopVBCFTw,9358,-613,SurfaceProblem
2019-05-03 23:49:26.412-07,RW1PYbTWk4p1q4q1UwAKwQ,1347,-316,NoCurbRamp
2019-05-03 23:50:11.238-07,m8U0MlW0N4g30Oywq7ceIQ,11767,-355,Obstacle
2019-05-03 23:50:53.089-07,WyEO-ESX8gRXERRb_PTTjg,10914,-426,SurfaceProblem
2019-05-03 23:51:10.578-07,Q1JXaOCzP3FABJAjP_GfVA,75,-419,CurbRamp
2019-05-03 23:51:13.946-07,Q1JXaOCzP3FABJAjP_GfVA,769,-672,CurbRamp
2019-05-03 23:51:17.572-07,Q1JXaOCzP3FABJAjP_GfVA,346,-553,SurfaceProblem
2019-05-03 23:51:07.523-07,6cE7zm1QZfPBge7g7vtSkg,11459,-342,NoCurbRamp
2019-05-03 23:53:30.015-07,Un0g8R-LACzGqsRPuia2Rw,8241,-514,NoCurbRamp
2019-05-03 23:53:55.576-07,8ZlUq0KS5RxJR8eNCf1cxw,12023,-367,SurfaceProblem
2019-05-03 23:53:14.111-07,ouZIruTUQaZXpZOaTWBDkg,1672,-740,NoCurbRamp
2019-05-03 23:54:09.344-07,quOw5u6JpDtq6i2pxO1tUQ,10963,-340,CurbRamp
2019-05-03 23:56:14.99-07,5Nx1D6VJByvo5wPDVesRmg,5409,-1058,CurbRamp
2019-05-03 23:56:54.372-07,7EDbui1PkT70cXKU5zBLCQ,4986,-396,SurfaceProblem
2019-05-03 23:57:01.795-07,7EDbui1PkT70cXKU5zBLCQ,4312,-538,SurfaceProblem
2019-05-03 23:57:31.693-07,Jq7mzOLF3Gh1ziHiw7WMng,5175,-804,CurbRamp
2019-05-03 23:58:06.788-07,5aaFz_b4Xu32umvC_geLhw,5168,-285,NoCurbRamp
2019-05-03 23:58:30.461-07,goh7T0r6e3kjndI9HQ3vsA,160,-451,CurbRamp
2019-05-03 23:58:53.78-07,JO7em5TSOLtTbDlT_js5jA,11798,-569,SurfaceProblem
2019-05-03 23:59:10.564-07,nbdzo6DWGqxmsdiQwLvi-A,2701,-784,SurfaceProblem
2019-05-03 23:59:21.836-07,Qw18o8fCQ3Y6SDLrxEAiXA,11468,-608,SurfaceProblem
2019-05-03 23:59:56.733-07,FtETDB9RX1H3uepRRHLerA,11035,-712,SurfaceProblem
2019-05-04 00:00:00.451-07,FtETDB9RX1H3uepRRHLerA,1523,-585,SurfaceProblem
2019-05-04 00:01:31.282-07,92qIRCCbfsnW0955fVWebw,10912,-848,SurfaceProblem
2019-05-04 00:01:54.804-07,G8RuqIjBVBy7jwLZuh5ncw,4261,-732,Obstacle
2019-05-04 00:02:11.283-07,Jl9YifQYa84nk6WbAQrVDQ,9094,-891,SurfaceProblem
2019-05-04 00:01:43.444-07,lJwEkT2HaHC-c_W10IgGUQ,4769,-514,NoCurbRamp
2019-05-04 00:02:50.714-07,_VKiGfekhBTjKCE5q1cYaQ,11197,-239,SurfaceProblem
2019-05-04 00:02:56.153-07,E_iU5K02iYfIx4p7peVtgA,7894,-247,SurfaceProblem
2019-05-04 00:02:35.921-07,zZH5KpvatN5GtCmoWT_zpA,12490,-665,CurbRamp
2019-05-04 00:03:23.377-07,89GHSKSS-xxJ36MxN19Ozw,8830,-393,NoCurbRamp
2019-05-04 00:03:25.935-07,89GHSKSS-xxJ36MxN19Ozw,7960,-347,NoCurbRamp
2019-05-04 00:03:56.8-07,Gu9JylE5551gw1RwPwcSYg,9739,-503,SurfaceProblem
2019-05-04 00:03:38.83-07,iK4QA1Er3is8boMaaz-HNQ,8596,-831,NoCurbRamp
2019-05-04 00:04:34.473-07,3jcVLmZXa-PXT3dOCTevKA,3592,-661,SurfaceProblem
2019-05-04 00:04:37.751-07,3jcVLmZXa-PXT3dOCTevKA,4898,-819,NoCurbRamp
2019-05-04 00:05:38.873-07,OLYm-xQ4CcyNfy-IcSr9SA,6374,-737,SurfaceProblem
2019-05-04 00:04:41.455-07,XhzA-AfYuekjF6RejdtszQ,216,-423,NoCurbRamp
2019-05-04 00:06:01.616-07,FSNZxeWFqzH9zjclZILGiA,8966,-528,SurfaceProblem
2019-05-04 00:06:07.791-07,FSNZxeWFqzH9zjclZILGiA,11125,-368,NoCurbRamp
2019-05-04 00:06:41.144-07,H3Xvz0SMnC9GlhkTzxs4FQ,2443,-506,SurfaceProblem
2019-05-04 00:06:49.967-07,4WRrbUH2W3eAdd_odGAzcg,2189,-508,SurfaceProblem
2019-05-04 00:08:39.742-07,ws1y_AIEPXk_RVSLfDRK0Q,841,-414,Obstacle
2019-05-04 00:09:10.678-07,rlFEs4IBZpHmfoSgxV-piA,13111,-641,NoCurbRamp
2019-05-04 00:10:09.756-07,nDsupAXjITzA9grJz8jEQA,11698,-256,SurfaceProblem
2019-05-04 00:10:19.813-07,MxfHwphuNPOwBUxwViQ7AA,11205,-380,SurfaceProblem
2019-05-04 00:11:29.844-07,NR5_6-HN0NZpc2nZvo9Cjw,9682,-817,SurfaceProblem
2019-05-04 00:11:54.72-07,Xq05QuRzdw6T3_uBHCR29Q,770,-644,NoCurbRamp
2019-05-04 00:12:02.94-07,Xq05QuRzdw6T3_uBHCR29Q,6983,-758,NoCurbRamp
2019-05-04 00:12:47.771-07,oFZdLZoL7uGMaIzrxYgylg,683,-811,CurbRamp
2019-05-04 00:13:07.004-07,Vpc0rSWo642igHpuSFJsdg,5200,-473,SurfaceProblem
2019-05-04 00:13:12.756-07,bEIUoyZPrLK_8PcGBWshvg,1237,-566,SurfaceProblem
2019-05-04 00:13:21.902-07,AL0EwAYmIZDFNhxThSJF5Q,7286,-273,Obstacle
2019-05-04 00:13:42.691-07,6Z_pS9Rzey0KdDkLeg8d2w,4161,-493,CurbRamp
2019-05-04 00:13:48.626-07,ebi5uAy_eemEDovYuYvRwQ,11079,-799,CurbRamp
2019-05-04 00:14:01.895-07,SL3OJMQFsWInEGrkW9BpDw,178,-587,CurbRamp
2019-05-04 00:14:08.999-07,FL9b44bp1P_P0Sd97cShRA,12330,-667,SurfaceProblem
2019-05-04 00:14:33.37-07,hUurWZGYVg3HchKNUTYK_w,592,-483,SurfaceProblem
2019-05-04 00:14:35.86-07,hUurWZGYVg3HchKNUTYK_w,1053,-340,SurfaceProblem
2019-05-04 00:14:26.952-07,YBE661FZcGeVjOmiilufDA,5752,-507,CurbRamp
2019-05-04 00:15:16.504-07,qHdhaNqoy9hzXisjwJkzAg,1707,-754,NoCurbRamp
2019-05-04 00:15:02.601-07,d_QcPXnf6zLimu-swc7CqQ,414,-621,SurfaceProblem
2019-05-04 00:15:33.285-07,FfakdpkGZVKdQcWAXwYNiQ,1886,-591,NoCurbRamp
2019-05-04 00:16:47.008-07,WhAZQkKu3gYT7G11DnTBLw,4171,-570,SurfaceProblem
2019-05-04 00:17:12.784-07,H7juBsI7OxNkqUIbQ6Fqdw,4448,-591,SurfaceProblem
2019-05-04 00:17:15.073-07,H7juBsI7OxNkqUIbQ6Fqdw,5122,-481,SurfaceProblem
2019-05-04 00:17:26.47-07,Ajiot7aWmFhUpiaKPrQNsQ,5078,-257,NoCurbRamp
2019-05-04 00:17:24.173-07,kK4AG_BJiub78ZD_eYYNxQ,3590,-1223,CurbRamp
2019-05-04 00:17:27.68-07,kK4AG_BJiub78ZD_eYYNxQ,528,-400,CurbRamp
2019-05-04 00:18:40.989-07,sdDn3LpQu1ZUnmoy7iG11w,976,-457,CurbRamp
2019-05-04 00:18:30.76-07,oYsiAxZo7mrVZ1YVPvvqBw,9870,-822,Obstacle
2019-05-04 00:19:01.055-07,HqBPkUSSnwezI4Vu78eaRw,5884,-505,CurbRamp
2019-05-04 00:19:20.079-07,aS-_xtnU_Aq7B9qtE6ktkg,6931,-287,CurbRamp
2019-05-04 00:19:28.038-07,aS-_xtnU_Aq7B9qtE6ktkg,8050,-415,CurbRamp
2019-05-04 00:20:11.304-07,1YrGCda_tmk-We7_SdJUGg,3608,-1285,NoCurbRamp
2019-05-04 00:20:53.796-07,GNtSQZDtFhB3erSTY7SuBQ,6150,-687,NoCurbRamp
2019-05-04 00:20:59.608-07,Yy-WInBP9sKB6mW09QnWsQ,9088,-694,CurbRamp
2019-05-04 00:21:19.046-07,fbvqogEJxuc_-BO3c2Gy1g,10626,-445,SurfaceProblem
2019-05-04 00:23:22.364-07,sVNiVpQWrEpxwqFdUjLq0A,2226,-277,CurbRamp
2019-05-04 00:23:58.052-07,iBKta4FBAO2eozucvk41hQ,8238,-760,SurfaceProblem
2019-05-04 15:16:54.628-07,ZYO3jo4ZgICvV7pkowyNYw,13137,-852,NoCurbRamp
2019-05-04 15:17:17.383-07,Yn0GE5MTrbgrpEDZWgOVGg,10525,-840,CurbRamp
2019-05-04 14:30:11.885-07,swM0KTh3eHum7Q5-AMpd5A,1485,-437,SurfaceProblem
2019-05-04 14:31:27.951-07,pw7scLXu-CPDuehBa3e37Q,7880,-357,Obstacle
2019-05-04 14:31:42.999-07,pw7scLXu-CPDuehBa3e37Q,2840,-563,SurfaceProblem
2019-05-04 14:33:55.151-07,gvj6EL1nWOlul994LElOoQ,8295,-607,SurfaceProblem
2019-05-04 14:34:00.842-07,gvj6EL1nWOlul994LElOoQ,6054,-651,SurfaceProblem
2019-05-04 14:34:26.277-07,2JwC15z8H6FP28b-wZpOTA,4440,-452,CurbRamp
2019-05-04 14:35:19.571-07,dYv2Gh6TDxwqN53Zy8cRcA,1475,-467,Obstacle
2019-05-04 14:35:52.495-07,ES5KtthjoI8DmYpTESh1QQ,8482,-1108,SurfaceProblem
2019-05-04 14:37:29.44-07,KQvDXu2fKHz27vNqvBarcw,10823,-686,SurfaceProblem
2019-05-04 14:37:35.565-07,KQvDXu2fKHz27vNqvBarcw,9765,-764,SurfaceProblem
2019-05-04 14:37:39.431-07,KQvDXu2fKHz27vNqvBarcw,8935,-622,SurfaceProblem
2019-05-04 14:37:47.28-07,KQvDXu2fKHz27vNqvBarcw,8492,-607,SurfaceProblem
2019-05-04 14:38:34.716-07,EKOVh2j7M6xGGmOUhHwdBQ,8410,-554,SurfaceProblem
2019-05-04 14:39:43.943-07,EjZxLm-ZsaZwelf0NrqeYA,8866,-643,SurfaceProblem
2019-05-04 14:40:04.519-07,EjZxLm-ZsaZwelf0NrqeYA,2684,-535,SurfaceProblem
2019-05-04 14:40:21.469-07,ynY2Rp2VpWFMVfb3AgDX8A,7658,-370,SurfaceProblem
2019-05-04 14:40:29.777-07,ynY2Rp2VpWFMVfb3AgDX8A,8265,-575,SurfaceProblem
2019-05-04 14:40:33.873-07,ynY2Rp2VpWFMVfb3AgDX8A,8662,-656,SurfaceProblem
2019-05-04 14:43:17.654-07,hWUBfvC0fHqvI42b5LnJyA,8245,-558,SurfaceProblem
2019-05-04 14:43:21.007-07,hWUBfvC0fHqvI42b5LnJyA,8671,-419,SurfaceProblem
2019-05-04 14:43:34.408-07,jbBDPgM5Msts1fnDJFAgCw,5951,-700,SurfaceProblem
2019-05-04 14:43:40.393-07,jbBDPgM5Msts1fnDJFAgCw,5652,-928,SurfaceProblem
2019-05-04 14:44:18.558-07,80yhE0cQuqy5Dt-vw6aWbw,12172,-225,SurfaceProblem
2019-05-04 14:45:06.842-07,ar2ZGRGbVAr6Gh-7VHBHHA,6078,-198,Obstacle
2019-05-04 14:45:59.835-07,-YqLX_hjL3JPP0N0C_WkaQ,13105,-586,Obstacle
2019-05-04 14:47:23.455-07,hZBUavriP7MK6wbdZk7jxg,11370,-579,NoCurbRamp
2019-05-04 14:47:27.563-07,hZBUavriP7MK6wbdZk7jxg,11839,-548,NoCurbRamp
2019-05-04 14:47:59.096-07,hZBUavriP7MK6wbdZk7jxg,5750,-380,SurfaceProblem
2019-05-04 15:19:21.304-07,GROMS-vB-Ax5XPEDKqKUJA,11858,-772,CurbRamp
2019-05-04 15:20:16.804-07,j8IU9BwcQbJbBBdB4vXKTw,388,-599,NoCurbRamp
2019-05-04 15:20:31.753-07,UjEY5Ec1Ieb8nRrXH-TD6A,334,-669,NoCurbRamp
2019-05-04 15:21:18.317-07,SRv5HdB9o-gECMZOXKntTQ,10005,-717,NoCurbRamp
2019-05-04 15:22:05.089-07,bYnJEOQbzNC49sAbNZ9TPA,10381,-589,NoCurbRamp
2019-05-04 15:22:18.869-07,bYnJEOQbzNC49sAbNZ9TPA,6163,-440,NoCurbRamp
2019-05-04 15:22:59.108-07,7iAlWveTf6SkehTZwl9J5g,11856,-528,NoCurbRamp
2019-05-04 15:23:10.096-07,7iAlWveTf6SkehTZwl9J5g,3432,-615,NoCurbRamp
2019-05-04 15:23:54.674-07,vkPzWZTa6gw9w7wFdjqVSg,5313,-359,NoCurbRamp
2019-05-04 15:23:57.093-07,vkPzWZTa6gw9w7wFdjqVSg,4634,-284,NoCurbRamp
2019-05-04 15:24:05.063-07,vkPzWZTa6gw9w7wFdjqVSg,1826,-445,CurbRamp
2019-05-04 15:26:09.728-07,5rwkTqh5iUIrnz2DvjUyGw,3585,-926,CurbRamp
2019-05-04 15:26:17.52-07,5rwkTqh5iUIrnz2DvjUyGw,6469,-396,NoCurbRamp
2019-05-04 15:26:31.468-07,5rwkTqh5iUIrnz2DvjUyGw,10930,-526,NoCurbRamp
2019-05-04 15:26:44.946-07,VyTZZv2kJVEVdEMoktAXlA,4883,-460,SurfaceProblem
2019-05-04 15:27:29.359-07,JwpYbUq2uUsBUfX8WtRAGw,3036,-437,CurbRamp
2019-05-04 15:28:29.393-07,KOZaoogmYGFWm1-JmNXjSg,12494,-1646,CurbRamp
2019-05-04 15:28:34.953-07,KOZaoogmYGFWm1-JmNXjSg,7602,-616,NoCurbRamp
2019-05-04 15:29:33.55-07,pS4xF_sgaagDksfPbnbEaA,12200,-657,Obstacle
2019-05-04 15:29:49.78-07,FV-sxhd-Ah3m4LFW-sgwrA,2799,-478,NoCurbRamp
2019-05-04 15:29:52.157-07,FV-sxhd-Ah3m4LFW-sgwrA,4295,-401,NoCurbRamp
2019-05-04 15:30:04.565-07,FV-sxhd-Ah3m4LFW-sgwrA,11122,-764,NoCurbRamp
2019-05-04 15:30:07.147-07,FV-sxhd-Ah3m4LFW-sgwrA,12054,-903,NoCurbRamp
2019-05-04 15:30:52.126-07,ERz_ndcDHBSJn_5gElrGug,8926,-788,NoCurbRamp
2019-05-04 15:33:15.346-07,NaB8Q5QUs7dp44RoneRlkw,12143,-401,NoCurbRamp
2019-05-04 15:33:20.131-07,NaB8Q5QUs7dp44RoneRlkw,8999,-475,CurbRamp
2019-05-04 15:34:07.67-07,uf2ucezMnhoVYSFCl5jNAQ,9956,-826,CurbRamp
2019-05-04 15:34:10.318-07,uf2ucezMnhoVYSFCl5jNAQ,7913,-394,CurbRamp
2019-05-04 15:36:19.067-07,JGg8qKeykD7jZMvHpqqPmg,5720,-503,NoCurbRamp
2019-05-04 15:36:41.061-07,JGg8qKeykD7jZMvHpqqPmg,8480,-362,NoCurbRamp
2019-05-04 15:38:29.903-07,5TIiYo4b-jw-wdF4o-ZcdA,2961,-852,NoCurbRamp
2019-05-04 15:38:35.712-07,5TIiYo4b-jw-wdF4o-ZcdA,10380,-880,NoCurbRamp
2019-05-04 15:39:21.409-07,wOZF_DtXg3QxQvomHqJBkQ,3691,-1333,Obstacle
2019-05-04 15:39:53.459-07,YhkU8vvaSA_BJp-q-ss9uw,6914,-736,CurbRamp
2019-05-04 15:40:30.78-07,pzQaIZYEIloZtAWTQ-rVhw,3053,-410,NoCurbRamp
2019-05-04 15:40:43.199-07,pzQaIZYEIloZtAWTQ-rVhw,7056,-823,NoCurbRamp
2019-05-04 15:42:17.152-07,cwnrR_wojVaUPCKkWpjVnA,13091,-724,NoCurbRamp
2019-05-04 15:42:21.937-07,cwnrR_wojVaUPCKkWpjVnA,9097,-380,CurbRamp
2019-05-04 15:42:43.845-07,Pq8zo_zIY5PdtWhoCDzW9g,7981,-1128,NoCurbRamp
2019-05-04 15:42:56.012-07,Pq8zo_zIY5PdtWhoCDzW9g,8869,-864,Obstacle
2019-05-04 15:43:22.882-07,DLlMtA7bcTT_XXnfhYcUAQ,1137,-465,CurbRamp
2019-05-04 15:43:27.133-07,DLlMtA7bcTT_XXnfhYcUAQ,457,-409,NoCurbRamp
2019-05-04 15:44:15.811-07,Lhg0hITG6kVMUJsg1tu6lg,9349,-480,NoCurbRamp
2019-05-04 15:44:27.962-07,e8K_WnH6z69ADulDaeWw_Q,2396,-1104,NoCurbRamp
2019-05-04 15:44:38.862-07,e8K_WnH6z69ADulDaeWw_Q,9780,-499,NoCurbRamp
2019-05-04 15:44:53.177-07,3DWDgrBKmDbFBNUr0iGCfQ,11466,-374,Obstacle
2019-05-04 15:45:04.159-07,NntrF7WzJHc-1LFvnvVv7A,5068,-804,SurfaceProblem
2019-05-04 15:46:34.826-07,nQz9qhI86-QR2R2r4TV32w,5522,-915,Obstacle
2019-05-04 15:47:01.081-07,YJnUd5LDptaEQhXRKLZy-A,8291,-600,NoCurbRamp
2019-05-04 15:48:16.431-07,AQX_a2arRMIvuIYPaSr1wg,1652,-524,CurbRamp
2019-05-04 15:48:18.463-07,AQX_a2arRMIvuIYPaSr1wg,2805,-398,CurbRamp
2019-05-04 15:50:05.634-07,Yie_fVLbpwbdZUaUGOc0Cg,8291,-575,NoCurbRamp
2019-05-04 15:51:07.589-07,SIot5FyfzBr-eA4FntgT4Q,12884,-1056,NoCurbRamp
2019-05-04 15:51:11.699-07,SIot5FyfzBr-eA4FntgT4Q,7048,-544,NoCurbRamp
2019-05-04 15:51:20.527-07,SIot5FyfzBr-eA4FntgT4Q,3124,-430,NoCurbRamp
2019-05-04 15:52:21.062-07,qEoSNMTbi8zfPTC5OVj5EQ,922,-398,CurbRamp
2019-05-04 15:52:22.798-07,qEoSNMTbi8zfPTC5OVj5EQ,247,-418,CurbRamp
2019-05-04 15:53:15.549-07,vNk8D1j3nhf-OnPLAwkQ1A,1135,-189,CurbRamp
2019-05-04 15:56:12.776-07,31xttQGQtkjbpOfSy04yAQ,7733,-574,Obstacle
2019-05-04 15:56:54.659-07,9UUjzvcJx9M7bKcEbZPpbg,10990,-542,NoCurbRamp
2019-05-04 15:57:07.687-07,9UUjzvcJx9M7bKcEbZPpbg,5825,-600,NoCurbRamp
2019-05-04 15:59:03.636-07,80Af0wjrJ47ogqB9mCRNtA,10443,-178,Obstacle
2019-05-04 15:59:43.527-07,kVslTM5j6bTTqzibj_rwuQ,9080,-416,Obstacle
2019-05-04 15:59:56.018-07,2jqoB2mrPcrVCd8XbbQd1g,8400,-647,Obstacle
2019-05-04 16:00:42.885-07,6vxWaQ8HN2cQuetBZsF0kA,7302,-695,NoCurbRamp
2019-05-04 16:00:54.472-07,6vxWaQ8HN2cQuetBZsF0kA,2413,-477,NoCurbRamp
2019-05-04 16:00:57.757-07,6vxWaQ8HN2cQuetBZsF0kA,2938,-555,NoCurbRamp
2019-05-04 16:01:02.877-07,ehG8q2Z2ximH8JWfvVlQHw,4048,-719,NoCurbRamp
2019-05-04 16:01:36.899-07,2IXKA8Lo-Xz6bz3_dPS6wA,12520,-336,NoCurbRamp
2019-05-04 16:01:40.678-07,2IXKA8Lo-Xz6bz3_dPS6wA,674,-371,NoCurbRamp
2019-05-04 16:01:50.111-07,2IXKA8Lo-Xz6bz3_dPS6wA,4782,-1193,NoCurbRamp
2019-05-04 16:10:34.325-07,ElcFWF8plVDcQ1lfEyuqQA,6207,-398,NoCurbRamp
2019-05-04 16:10:42.248-07,ElcFWF8plVDcQ1lfEyuqQA,3400,-920,NoCurbRamp
2019-05-04 16:11:05.541-07,PIWp7uA_6nSzpHB1qkBosw,5846,-356,NoCurbRamp
2019-05-04 16:11:08.31-07,PIWp7uA_6nSzpHB1qkBosw,6228,-328,NoCurbRamp
2019-05-04 16:11:11.79-07,PIWp7uA_6nSzpHB1qkBosw,3887,-1266,NoCurbRamp
2019-05-04 16:11:38.789-07,1j9l7hJkybouY2B_aFCcgA,11161,-194,NoCurbRamp
2019-05-04 16:12:22.364-07,_TDu9Llfeh-SVDCe7P25SA,9880,-207,Obstacle
2019-05-04 16:12:38.162-07,_TDu9Llfeh-SVDCe7P25SA,99,-232,CurbRamp
2019-05-04 16:13:05.527-07,epzYXGps8N0TDLWWn4vPUw,8438,-132,NoCurbRamp
2019-05-04 16:13:38.143-07,jcifWBymJg00_g9tmV9K4w,3139,-594,CurbRamp
2019-05-04 16:13:52.252-07,aY9-OZuisDiXtG_Md9JhUA,3259,-306,CurbRamp
2019-05-04 16:14:19.917-07,PYhSo8XdF3NYXmkkvhTYAw,2932,-518,NoCurbRamp
2019-05-04 16:15:33.672-07,2Q7PeNMjv_ybkmheMxPL3g,10526,-568,NoCurbRamp
2019-05-04 16:16:08.167-07,HQwFl5zO-iPPpZRFbvxTuQ,12179,-384,CurbRamp
2019-05-04 16:16:19.187-07,HQwFl5zO-iPPpZRFbvxTuQ,11564,-257,NoCurbRamp
2019-05-04 16:17:22.329-07,yX09p6UPkCu10fqExADRwQ,6674,-455,NoCurbRamp
2019-05-04 16:18:13.172-07,AcJYRAKGLMKMyY0C3T_ApA,5878,-471,NoCurbRamp
2019-05-04 16:18:44.851-07,AcJYRAKGLMKMyY0C3T_ApA,1559,-864,NoCurbRamp
2019-05-04 16:20:03.459-07,tfY_jyKGY9HXD4_ClPK_Bg,2346,-375,NoCurbRamp
2019-05-04 16:20:12.128-07,RJhBGgcDGVSG0cO0DrDwLQ,3709,-450,NoCurbRamp
2019-05-04 16:20:46.186-07,EVP2tnElDktjC4DgeLRgrg,3331,-1682,NoCurbRamp
2019-05-04 16:21:54.954-07,FOlt2zsYH7nacHH5jjiIbg,12306,-642,NoCurbRamp
2019-05-04 16:22:16.707-07,eK3bx3CEqkqqeJlMe78-RQ,11306,-469,SurfaceProblem
2019-05-04 16:22:47.096-07,x4c1ZVEkWHIavgPc0VZmtQ,13080,-268,NoCurbRamp
2019-05-04 16:22:49.044-07,x4c1ZVEkWHIavgPc0VZmtQ,985,-213,NoCurbRamp
2019-05-04 16:23:49.227-07,64wMDavBuKwi3ggCJE20dQ,3476,-412,NoCurbRamp
2019-05-04 16:24:33.15-07,taB5XE-ofzFJ_6UE6XBeXg,12673,-216,CurbRamp
2019-05-04 16:25:40.924-07,SSeQhwHjPUl_5wX1uyibGA,9115,-452,CurbRamp
2019-05-04 16:25:58.931-07,SSeQhwHjPUl_5wX1uyibGA,4660,-708,CurbRamp
2019-05-04 16:26:05.829-07,SSeQhwHjPUl_5wX1uyibGA,12035,-483,CurbRamp
2019-05-04 16:26:49.438-07,xiRHlHFNbWSOMJF_t_8iYg,5200,-613,NoCurbRamp
2019-05-04 19:51:17.144-07,1u3YJASdq5GcVy3xmJDC1g,9250,-774,NoCurbRamp
2019-05-04 19:52:09.413-07,0av9XeungJjUU3jBiAT6YQ,3895,-561,NoCurbRamp
2019-05-04 19:52:31.45-07,0av9XeungJjUU3jBiAT6YQ,9083,-744,NoCurbRamp
2019-05-04 19:52:35.453-07,0av9XeungJjUU3jBiAT6YQ,8173,-766,NoCurbRamp
2019-05-04 19:53:40.486-07,df0cDlVnGgfStr7mDg9XgA,4446,-695,Obstacle
2019-05-04 19:54:07.745-07,SfIaF45NEBLrtIirLh2AtQ,9342,-882,NoCurbRamp
2019-05-04 19:54:33.669-07,GBeNFqA_3A2bIKUbihjInw,12349,-586,NoCurbRamp
2019-05-04 19:55:54.9-07,A3a7dGq-iG-u3UqJRNyYfA,11797,-425,SurfaceProblem
2019-05-04 19:56:33.662-07,juSm80Z9naxi8_EX7ZAMGw,9508,-730,SurfaceProblem
2019-05-04 19:56:51.322-07,9uO8aD3r8c87h0kBlZ3ISA,9060,-714,SurfaceProblem
2019-05-04 19:57:51.558-07,7CnLgGPmepRZIeIY8-t3vA,12928,-538,NoCurbRamp
2019-05-04 19:58:13.461-07,ebneJYTeg2s63bWHU2aVCw,9298,-1526,NoCurbRamp
2019-05-04 19:58:30.429-07,Vz6K4L_Alcknqispr9qjig,9906,-595,NoCurbRamp
2019-05-04 19:58:32.87-07,Vz6K4L_Alcknqispr9qjig,10582,-629,NoCurbRamp
2019-05-04 19:58:44.317-07,pyaylpgEAGz0llUdqtrdBA,10063,-593,SurfaceProblem
2019-05-04 19:59:28.72-07,GAwUVjCrOXK2ml4WIzS3fg,12734,-498,NoCurbRamp
2019-05-04 19:59:33.081-07,GAwUVjCrOXK2ml4WIzS3fg,1480,-359,NoCurbRamp
2019-05-04 19:59:37.34-07,GAwUVjCrOXK2ml4WIzS3fg,3709,-553,NoCurbRamp
2019-05-04 19:59:44.917-07,GAwUVjCrOXK2ml4WIzS3fg,8570,-1122,CurbRamp
2019-05-04 20:01:08.9-07,rLq3Zzwi4vGxOKVO5siXcw,10702,-498,SurfaceProblem
2019-05-04 20:01:48.354-07,TmbVy_tuyraZ9YzKrkU1mA,10045,-382,NoCurbRamp
2019-05-04 20:01:51.88-07,TmbVy_tuyraZ9YzKrkU1mA,4693,-1391,NoCurbRamp
2019-05-04 20:03:27.053-07,FeNRZik1ssXEzysSeZieYg,10116,-602,SurfaceProblem
2019-05-04 20:04:42.522-07,u7IFq5Ocil49B_DV4GZe2A,9872,-481,NoCurbRamp
2019-05-04 20:04:58.269-07,u7IFq5Ocil49B_DV4GZe2A,679,-423,NoCurbRamp
2019-05-04 20:08:24.774-07,71I2gUZvX0p7qudRVhoz0A,12478,-385,CurbRamp
2019-05-04 20:08:31.072-07,71I2gUZvX0p7qudRVhoz0A,9202,-834,Obstacle
2019-05-04 20:08:43.645-07,jkTwS6eQxdgXLT8W16HNrg,2300,-382,CurbRamp
